colour	x	y	group	clickSelects	PANEL
#C49A00	0.105488850771871	0.765691558727941	86	Iceland	1
#C49A00	0.122641509433963	0.773463245791708	86	Iceland	1
#C49A00	0.139794168096056	0.778559496330833	86	Iceland	1
#C49A00	0.156946826758149	0.769704713514904	86	Iceland	1
#C49A00	0.174099485420241	0.777225578404484	86	Iceland	1
#C49A00	0.191252144082334	0.780695285147379	86	Iceland	1
#C49A00	0.208404802744426	0.777119168997256	86	Iceland	1
#C49A00	0.225557461406519	0.779574186035491	86	Iceland	1
#C49A00	0.242710120068611	0.773911685436464	86	Iceland	1
#C49A00	0.259862778730704	0.787706905016645	86	Iceland	1
#C49A00	0.277015437392797	0.787630898297195	86	Iceland	1
#C49A00	0.294168096054889	0.788577181954349	86	Iceland	1
#C49A00	0.311320754716982	0.805203651834045	86	Iceland	1
#C49A00	0.328473413379074	0.826914971244948	86	Iceland	1
#C49A00	0.345626072041167	0.817588946768429	86	Iceland	1
#C49A00	0.362778730703259	0.821883326417355	86	Iceland	1
#C49A00	0.379931389365352	0.823813897091386	86	Iceland	1
#C49A00	0.397084048027445	0.82495779821911	86	Iceland	1
#C49A00	0.414236706689537	0.819891950367764	86	Iceland	1
#C49A00	0.43138936535163	0.827937261621552	86	Iceland	1
#C49A00	0.448542024013722	0.82494259687522	86	Iceland	1
#C49A00	0.465694682675815	0.836332203784809	86	Iceland	1
#C49A00	0.482847341337907	0.836735039397894	86	Iceland	1
#C49A00	0.5	0.842785174266117	86	Iceland	1
#C49A00	0.517152658662093	0.832630676547591	86	Iceland	1
#C49A00	0.534305317324185	0.828640323776464	86	Iceland	1
#C49A00	0.551457975986278	0.845126181225178	86	Iceland	1
#C49A00	0.56861063464837	0.843495837092974	86	Iceland	1
#C49A00	0.585763293310463	0.842804175945979	86	Iceland	1
#C49A00	0.602915951972555	0.85477523425936	86	Iceland	1
#C49A00	0.620068610634648	0.8574924744797	86	Iceland	1
#C49A00	0.637221269296741	0.862360704860474	86	Iceland	1
#C49A00	0.654373927958833	0.842686365530831	86	Iceland	1
#C49A00	0.671526586620926	0.855048858449381	86	Iceland	1
#C49A00	0.688679245283018	0.856724806613253	86	Iceland	1
#C49A00	0.705831903945111	0.867897794372411	86	Iceland	1
#C49A00	0.722984562607203	0.863983448320732	86	Iceland	1
#C49A00	0.740137221269296	0.868695864926636	86	Iceland	1
#C49A00	0.757289879931389	0.884847292809768	86	Iceland	1
#C49A00	0.774442538593481	0.881921034110943	86	Iceland	1
#C49A00	0.791595197255574	0.889103669098972	86	Iceland	1
#C49A00	0.808747855917666	0.889635716135122	86	Iceland	1
#C49A00	0.825900514579759	0.8975024115982	86	Iceland	1
#C49A00	0.843053173241851	0.892143937876973	86	Iceland	1
#C49A00	0.860205831903944	0.8967423444037	86	Iceland	1
#C49A00	0.877358490566037	0.899174559426101	86	Iceland	1
#C49A00	0.894511149228129	0.901378754290152	86	Iceland	1
#C49A00	0.911663807890222	0.903658955873654	86	Iceland	1
#C49A00	0.928816466552314	0.910841590861683	86	Iceland	1
#C49A00	0.945969125214407	NA	86	Iceland	1
#C49A00	0.0540308747855932	0.704627760321779	94	Italy	1
#C49A00	0.0711835334476857	0.714542836874037	94	Italy	1
#C49A00	0.0883361921097783	0.705030595934865	94	Italy	1
#C49A00	0.105488850771871	0.706562131331783	94	Italy	1
#C49A00	0.122641509433963	0.723135396507864	94	Italy	1
#C49A00	0.139794168096056	0.720954003659648	94	Italy	1
#C49A00	0.156946826758149	0.732708442822596	94	Italy	1
#C49A00	0.174099485420241	0.73318348481916	94	Italy	1
#C49A00	0.191252144082334	0.730432041575068	94	Italy	1
#C49A00	0.208404802744426	0.730929885587466	94	Italy	1
#C49A00	0.225557461406519	0.742566514335267	94	Italy	1
#C49A00	0.242710120068611	0.746431456019301	94	Italy	1
#C49A00	0.259862778730704	0.750615625925027	94	Italy	1
#C49A00	0.277015437392797	0.749851758394552	94	Italy	1
#C49A00	0.294168096054889	0.760884133722727	94	Italy	1
#C49A00	0.311320754716982	0.759527413780544	94	Italy	1
#C49A00	0.328473413379074	0.764897288509688	94	Italy	1
#C49A00	0.345626072041167	0.770704201875672	94	Italy	1
#C49A00	0.362778730703259	0.775823254430631	94	Italy	1
#C49A00	0.379931389365352	0.780645880779737	94	Italy	1
#C49A00	0.397084048027445	0.779718598802446	94	Italy	1
#C49A00	0.414236706689537	0.78611836458014	94	Italy	1
#C49A00	0.43138936535163	0.793297199232196	94	Italy	1
#C49A00	0.448542024013722	0.790579959011856	94	Italy	1
#C49A00	0.465694682675815	0.802254591119384	94	Italy	1
#C49A00	0.482847341337907	0.803903936931448	94	Italy	1
#C49A00	0.5	0.808817771343894	94	Italy	1
#C49A00	0.517152658662093	0.815274542161175	94	Italy	1
#C49A00	0.534305317324185	0.818086790780827	94	Italy	1
#C49A00	0.551457975986278	0.824307940767812	94	Italy	1
#C49A00	0.56861063464837	0.825151615353707	94	Italy	1
#C49A00	0.585763293310463	0.825448041559562	94	Italy	1
#C49A00	0.602915951972555	0.831053537119003	94	Italy	1
#C49A00	0.620068610634648	0.835294712064315	94	Italy	1
#C49A00	0.637221269296741	0.839030442325285	94	Italy	1
#C49A00	0.654373927958833	0.84315380685545	94	Italy	1
#C49A00	0.671526586620926	0.848101844291647	94	Italy	1
#C49A00	0.688679245283018	0.85272305283421	94	Italy	1
#C49A00	0.705831903945111	0.849580174984951	94	Italy	1
#C49A00	0.722984562607203	0.855812725979854	94	Italy	1
#C49A00	0.740137221269296	0.865161552472209	94	Italy	1
#C49A00	0.757289879931389	0.871432106826836	94	Italy	1
#C49A00	0.774442538593481	0.873750311770063	94	Italy	1
#C49A00	0.791595197255574	0.873028247935288	94	Italy	1
#C49A00	0.808747855917666	0.885455346565369	94	Italy	1
#C49A00	0.825900514579759	0.883137141622144	94	Italy	1
#C49A00	0.843053173241851	0.891725900919997	94	Italy	1
#C49A00	0.860205831903944	0.894120112582673	94	Italy	1
#C49A00	0.877358490566037	0.895678250331399	94	Italy	1
#C49A00	0.894511149228129	0.895678250331399	94	Italy	1
#C49A00	0.911663807890222	0.901150734131803	94	Italy	1
#C49A00	0.928816466552314	0.906623217932205	94	Italy	1
#C49A00	0.945969125214407	NA	94	Italy	1
#C49A00	0.0540308747855932	0.728247228424477	39	Channel Islands	1
#C49A00	0.0711835334476857	0.729721758781807	39	Channel Islands	1
#C49A00	0.0883361921097783	0.73121263058382	39	Channel Islands	1
#C49A00	0.105488850771871	0.732820932767382	39	Channel Islands	1
#C49A00	0.122641509433963	0.7346013901705	39	Channel Islands	1
#C49A00	0.139794168096056	0.736538801449281	39	Channel Islands	1
#C49A00	0.156946826758149	0.738524096961316	39	Channel Islands	1
#C49A00	0.174099485420241	0.740433005720304	39	Channel Islands	1
#C49A00	0.191252144082334	0.742211182921838	39	Channel Islands	1
#C49A00	0.208404802744426	0.74384304718843	39	Channel Islands	1
#C49A00	0.225557461406519	0.745375342652543	39	Channel Islands	1
#C49A00	0.242710120068611	0.746885976201612	39	Channel Islands	1
#C49A00	0.259862778730704	0.748476036772507	39	Channel Islands	1
#C49A00	0.277015437392797	0.750223051219066	39	Channel Islands	1
#C49A00	0.294168096054889	0.752204926428726	39	Channel Islands	1
#C49A00	0.311320754716982	0.754499189255326	39	Channel Islands	1
#C49A00	0.328473413379074	0.757137002453839	39	Channel Islands	1
#C49A00	0.345626072041167	0.760118366024267	39	Channel Islands	1
#C49A00	0.362778730703259	0.76335739237363	39	Channel Islands	1
#C49A00	0.379931389365352	0.7668305194189	39	Channel Islands	1
#C49A00	0.397084048027445	0.77039751476269	39	Channel Islands	1
#C49A00	0.414236706689537	0.773965270173675	39	Channel Islands	1
#C49A00	0.43138936535163	0.777424335975847	39	Channel Islands	1
#C49A00	0.448542024013722	0.780704785987311	39	Channel Islands	1
#C49A00	0.465694682675815	0.783822201585554	39	Channel Islands	1
#C49A00	0.482847341337907	0.786807365491954	39	Channel Islands	1
#C49A00	0.5	0.789761746676978	39	Channel Islands	1
#C49A00	0.517152658662093	0.792786054043894	39	Channel Islands	1
#C49A00	0.534305317324185	0.795958954547337	39	Channel Islands	1
#C49A00	0.551457975986278	0.799279688120109	39	Channel Islands	1
#C49A00	0.56861063464837	0.802702270696943	39	Channel Islands	1
#C49A00	0.585763293310463	0.806109651929889	39	Channel Islands	1
#C49A00	0.602915951972555	0.809424684998703	39	Channel Islands	1
#C49A00	0.620068610634648	0.81259264506538	39	Channel Islands	1
#C49A00	0.637221269296741	0.815621512835463	39	Channel Islands	1
#C49A00	0.654373927958833	0.818581214490848	39	Channel Islands	1
#C49A00	0.671526586620926	0.821581579741139	39	Channel Islands	1
#C49A00	0.688679245283018	0.824723317489607	39	Channel Islands	1
#C49A00	0.705831903945111	0.82808395459009	39	Channel Islands	1
#C49A00	0.722984562607203	0.83167869238648	39	Channel Islands	1
#C49A00	0.740137221269296	0.835514751517123	39	Channel Islands	1
#C49A00	0.757289879931389	0.839583771242881	39	Channel Islands	1
#C49A00	0.774442538593481	0.8437687012158	39	Channel Islands	1
#C49A00	0.791595197255574	0.847975293103763	39	Channel Islands	1
#C49A00	0.808747855917666	0.852125640019332	39	Channel Islands	1
#C49A00	0.825900514579759	0.856093950841819	39	Channel Islands	1
#C49A00	0.843053173241851	0.859802698717383	39	Channel Islands	1
#C49A00	0.860205831903944	0.863197158808023	39	Channel Islands	1
#C49A00	0.877358490566037	0.866277711147333	39	Channel Islands	1
#C49A00	0.894511149228129	0.869036755063369	39	Channel Islands	1
#C49A00	0.911663807890222	0.871474670589728	39	Channel Islands	1
#C49A00	0.928816466552314	0.873662524009097	39	Channel Islands	1
#C49A00	0.945969125214407	NA	39	Channel Islands	1
#53B400	0.0540308747855932	0.62777926645383	95	Jamaica	1
#53B400	0.0711835334476857	0.636619988026661	95	Jamaica	1
#53B400	0.0883361921097783	0.644731045092773	95	Jamaica	1
#53B400	0.105488850771871	0.652120038324108	95	Jamaica	1
#53B400	0.122641509433963	0.658880075951995	95	Jamaica	1
#53B400	0.139794168096056	0.665065502780839	95	Jamaica	1
#53B400	0.156946826758149	0.670752705563689	95	Jamaica	1
#53B400	0.174099485420241	0.676035172565466	95	Jamaica	1
#53B400	0.191252144082334	0.680982069900873	95	Jamaica	1
#53B400	0.208404802744426	0.685662943718203	95	Jamaica	1
#53B400	0.225557461406519	0.690092615327751	95	Jamaica	1
#53B400	0.242710120068611	0.694247522646488	95	Jamaica	1
#53B400	0.259862778730704	0.698112084296925	95	Jamaica	1
#53B400	0.277015437392797	0.70168668031266	95	Jamaica	1
#53B400	0.294168096054889	0.705026035531697	95	Jamaica	1
#53B400	0.311320754716982	0.708286723796105	95	Jamaica	1
#53B400	0.328473413379074	0.711617718276003	95	Jamaica	1
#53B400	0.345626072041167	0.715089705220479	95	Jamaica	1
#53B400	0.362778730703259	0.71868710325205	95	Jamaica	1
#53B400	0.379931389365352	0.722332005483277	95	Jamaica	1
#53B400	0.397084048027445	0.725843895955467	95	Jamaica	1
#53B400	0.414236706689537	0.729003875316601	95	Jamaica	1
#53B400	0.43138936535163	0.731585063509125	95	Jamaica	1
#53B400	0.448542024013722	0.733445708001261	95	Jamaica	1
#53B400	0.465694682675815	0.734523103249467	95	Jamaica	1
#53B400	0.482847341337907	0.734784946397971	95	Jamaica	1
#53B400	0.5	0.734270000873697	95	Jamaica	1
#53B400	0.517152658662093	0.733181204617575	95	Jamaica	1
#53B400	0.534305317324185	0.731722255637733	95	Jamaica	1
#53B400	0.551457975986278	0.730050487843429	95	Jamaica	1
#53B400	0.56861063464837	0.728338436487817	95	Jamaica	1
#53B400	0.585763293310463	0.726673889331861	95	Jamaica	1
#53B400	0.602915951972555	0.725159075413222	95	Jamaica	1
#53B400	0.620068610634648	0.723873801787321	95	Jamaica	1
#53B400	0.637221269296741	0.722927898163765	95	Jamaica	1
#53B400	0.654373927958833	0.722383690052502	95	Jamaica	1
#53B400	0.671526586620926	0.722255998763827	95	Jamaica	1
#53B400	0.688679245283018	0.72250568083722	95	Jamaica	1
#53B400	0.705831903945111	0.723123615466349	95	Jamaica	1
#53B400	0.722984562607203	0.724141345439785	95	Jamaica	1
#53B400	0.740137221269296	0.725637537712159	95	Jamaica	1
#53B400	0.757289879931389	0.72771480135473	95	Jamaica	1
#53B400	0.774442538593481	0.730373516401091	95	Jamaica	1
#53B400	0.791595197255574	0.733582520096271	95	Jamaica	1
#53B400	0.808747855917666	0.737263525519237	95	Jamaica	1
#53B400	0.825900514579759	0.741329885009815	95	Jamaica	1
#53B400	0.843053173241851	0.745640606103423	95	Jamaica	1
#53B400	0.860205831903944	0.750077118317723	95	Jamaica	1
#53B400	0.877358490566037	0.754474487071504	95	Jamaica	1
#53B400	0.894511149228129	0.75870692124408	95	Jamaica	1
#53B400	0.911663807890222	0.762640649009217	95	Jamaica	1
#53B400	0.928816466552314	0.766212964823369	95	Jamaica	1
#53B400	0.945969125214407	NA	95	Jamaica	1
#00C094	0.0540308747855932	0.466702406292931	97	Jordan	1
#00C094	0.0711835334476857	0.477667515674391	97	Jordan	1
#00C094	0.0883361921097783	0.488539896858122	97	Jordan	1
#00C094	0.105488850771871	0.499405437437102	97	Jordan	1
#00C094	0.122641509433963	0.510302520804654	97	Jordan	1
#00C094	0.139794168096056	0.521285871798782	97	Jordan	1
#00C094	0.156946826758149	0.532363091091431	97	Jordan	1
#00C094	0.174099485420241	0.543518977338711	97	Jordan	1
#00C094	0.191252144082334	0.554683604358728	97	Jordan	1
#00C094	0.208404802744426	0.565833790102048	97	Jordan	1
#00C094	0.225557461406519	0.576922790436212	97	Jordan	1
#00C094	0.242710120068611	0.587919442606244	97	Jordan	1
#00C094	0.259862778730704	0.598769401807736	97	Jordan	1
#00C094	0.277015437392797	0.609401981791602	97	Jordan	1
#00C094	0.294168096054889	0.619732435065654	97	Jordan	1
#00C094	0.311320754716982	0.629682094675262	97	Jordan	1
#00C094	0.328473413379074	0.639165833094641	97	Jordan	1
#00C094	0.345626072041167	0.648175669618249	97	Jordan	1
#00C094	0.362778730703259	0.656680821524708	97	Jordan	1
#00C094	0.379931389365352	0.664658106764587	97	Jordan	1
#00C094	0.397084048027445	0.672107525337886	97	Jordan	1
#00C094	0.414236706689537	0.679053399394828	97	Jordan	1
#00C094	0.43138936535163	0.685518910984844	97	Jordan	1
#00C094	0.448542024013722	0.691597548372862	97	Jordan	1
#00C094	0.465694682675815	0.697296532197225	97	Jordan	1
#00C094	0.482847341337907	0.702662226556802	97	Jordan	1
#00C094	0.5	0.707717053433826	97	Jordan	1
#00C094	0.517152658662093	0.712475834138594	97	Jordan	1
#00C094	0.534305317324185	0.716937808603908	97	Jordan	1
#00C094	0.551457975986278	0.721134139584744	97	Jordan	1
#00C094	0.56861063464837	0.725048865670019	97	Jordan	1
#00C094	0.585763293310463	0.728674766221382	97	Jordan	1
#00C094	0.602915951972555	0.731996639894946	97	Jordan	1
#00C094	0.620068610634648	0.735014866724308	97	Jordan	1
#00C094	0.637221269296741	0.737768210136386	97	Jordan	1
#00C094	0.654373927958833	0.740287072818961	97	Jordan	1
#00C094	0.671526586620926	0.742602617527005	97	Jordan	1
#00C094	0.688679245283018	0.744745246948303	97	Jordan	1
#00C094	0.705831903945111	0.746777286592799	97	Jordan	1
#00C094	0.722984562607203	0.748713937804385	97	Jordan	1
#00C094	0.740137221269296	0.750610305454664	97	Jordan	1
#00C094	0.757289879931389	0.752443207494203	97	Jordan	1
#00C094	0.774442538593481	0.754236966073223	97	Jordan	1
#00C094	0.791595197255574	0.755991201158129	97	Jordan	1
#00C094	0.808747855917666	0.757722254193605	97	Jordan	1
#00C094	0.825900514579759	0.759491690622402	97	Jordan	1
#00C094	0.843053173241851	0.761337893837844	97	Jordan	1
#00C094	0.860205831903944	0.763260863839929	97	Jordan	1
#00C094	0.877358490566037	0.765275421938952	97	Jordan	1
#00C094	0.894511149228129	0.767374727530162	97	Jordan	1
#00C094	0.911663807890222	0.769535978597725	97	Jordan	1
#00C094	0.928816466552314	0.771705210370829	97	Jordan	1
#00C094	0.945969125214407	NA	97	Jordan	1
#F8766D	0.0540308747855932	0.681913152214135	96	Japan	1
#F8766D	0.0711835334476857	0.69194603918154	96	Japan	1
#F8766D	0.0883361921097783	0.696384831597423	96	Japan	1
#F8766D	0.105488850771871	0.712950496101559	96	Japan	1
#F8766D	0.122641509433963	0.720342149568076	96	Japan	1
#F8766D	0.139794168096056	0.721425245320238	96	Japan	1
#F8766D	0.156946826758149	0.733650926143778	96	Japan	1
#F8766D	0.174099485420241	0.738169525615083	96	Japan	1
#F8766D	0.191252144082334	0.743383586569354	96	Japan	1
#F8766D	0.208404802744426	0.746929300031699	96	Japan	1
#F8766D	0.225557461406519	0.748666053571132	96	Japan	1
#F8766D	0.242710120068611	0.76319853832998	96	Japan	1
#F8766D	0.259862778730704	0.772915997411668	96	Japan	1
#F8766D	0.277015437392797	0.776826543127371	96	Japan	1
#F8766D	0.294168096054889	0.78674161967963	96	Japan	1
#F8766D	0.311320754716982	0.797078533524835	96	Japan	1
#F8766D	0.328473413379074	0.803303483847794	96	Japan	1
#F8766D	0.345626072041167	0.810182091958021	96	Japan	1
#F8766D	0.362778730703259	0.812363484806238	96	Japan	1
#F8766D	0.379931389365352	0.817026497044499	96	Japan	1
#F8766D	0.397084048027445	0.813195758384217	96	Japan	1
#F8766D	0.414236706689537	0.818223602875837	96	Japan	1
#F8766D	0.43138936535163	0.826147303378503	96	Japan	1
#F8766D	0.448542024013722	0.826747756462159	96	Japan	1
#F8766D	0.465694682675815	0.833041112832621	96	Japan	1
#F8766D	0.482847341337907	0.837483705584475	96	Japan	1
#F8766D	0.5	0.843936676065785	96	Japan	1
#F8766D	0.517152658662093	0.850465653266544	96	Japan	1
#F8766D	0.534305317324185	0.849150737020057	96	Japan	1
#F8766D	0.551457975986278	0.855675913884843	96	Japan	1
#F8766D	0.56861063464837	0.855968539754726	96	Japan	1
#F8766D	0.585763293310463	0.860080503276973	96	Japan	1
#F8766D	0.602915951972555	0.860908976518979	96	Japan	1
#F8766D	0.620068610634648	0.863086569031223	96	Japan	1
#F8766D	0.637221269296741	0.869216510954868	96	Japan	1
#F8766D	0.654373927958833	0.866867903323863	96	Japan	1
#F8766D	0.671526586620926	0.877212417841012	96	Japan	1
#F8766D	0.688679245283018	0.880701126263769	96	Japan	1
#F8766D	0.705831903945111	0.881905832767053	96	Japan	1
#F8766D	0.722984562607203	0.882985128183243	96	Japan	1
#F8766D	0.740137221269296	0.890859424318267	96	Japan	1
#F8766D	0.757289879931389	0.896172294007824	96	Japan	1
#F8766D	0.774442538593481	0.898452495591325	96	Japan	1
#F8766D	0.791595197255574	0.901515566385162	96	Japan	1
#F8766D	0.808747855917666	0.905726338642694	96	Japan	1
#F8766D	0.825900514579759	0.904088393838546	96	Japan	1
#F8766D	0.843053173241851	0.910271540465807	96	Japan	1
#F8766D	0.860205831903944	0.913155995468936	96	Japan	1
#F8766D	0.877358490566037	0.914410106339862	96	Japan	1
#F8766D	0.894511149228129	0.91976858006109	96	Japan	1
#F8766D	0.911663807890222	0.918385257767099	96	Japan	1
#F8766D	0.928816466552314	0.914467111379449	96	Japan	1
#F8766D	0.945969125214407	NA	96	Japan	1
#FB61D7	0.0540308747855932	0.349972426662351	99	Kenya	1
#FB61D7	0.0711835334476857	0.360109442835403	99	Kenya	1
#FB61D7	0.0883361921097783	0.370069743385733	99	Kenya	1
#FB61D7	0.105488850771871	0.379691434000915	99	Kenya	1
#FB61D7	0.122641509433963	0.388897367860704	99	Kenya	1
#FB61D7	0.139794168096056	0.397750250508647	99	Kenya	1
#FB61D7	0.156946826758149	0.406365612158309	99	Kenya	1
#FB61D7	0.174099485420241	0.414959691926524	99	Kenya	1
#FB61D7	0.191252144082334	0.423663601404346	99	Kenya	1
#FB61D7	0.208404802744426	0.432531305362582	99	Kenya	1
#FB61D7	0.225557461406519	0.441500098257687	99	Kenya	1
#FB61D7	0.242710120068611	0.45050081397496	99	Kenya	1
#FB61D7	0.259862778730704	0.459408801494505	99	Kenya	1
#FB61D7	0.277015437392797	0.468131332618592	99	Kenya	1
#FB61D7	0.294168096054889	0.47664484526419	99	Kenya	1
#FB61D7	0.311320754716982	0.485042827696225	99	Kenya	1
#FB61D7	0.328473413379074	0.493481093689569	99	Kenya	1
#FB61D7	0.345626072041167	0.502021588720573	99	Kenya	1
#FB61D7	0.362778730703259	0.510609207917635	99	Kenya	1
#FB61D7	0.379931389365352	0.519095358144233	99	Kenya	1
#FB61D7	0.397084048027445	0.527253539376402	99	Kenya	1
#FB61D7	0.414236706689537	0.53486485226213	99	Kenya	1
#FB61D7	0.43138936535163	0.541624889890017	99	Kenya	1
#FB61D7	0.448542024013722	0.547308292336892	99	Kenya	1
#FB61D7	0.465694682675815	0.551719722333772	99	Kenya	1
#FB61D7	0.482847341337907	0.554828777192877	99	Kenya	1
#FB61D7	0.5	0.5567050030625	99	Kenya	1
#FB61D7	0.517152658662093	0.557458989719446	99	Kenya	1
#FB61D7	0.534305317324185	0.557107078608391	99	Kenya	1
#FB61D7	0.551457975986278	0.555494976088857	99	Kenya	1
#FB61D7	0.56861063464837	0.55218032305364	99	Kenya	1
#FB61D7	0.585763293310463	0.546565326654269	99	Kenya	1
#FB61D7	0.602915951972555	0.538518115232495	99	Kenya	1
#FB61D7	0.620068610634648	0.528179301219304	99	Kenya	1
#FB61D7	0.637221269296741	0.515992763856282	99	Kenya	1
#FB61D7	0.654373927958833	0.502464327861369	99	Kenya	1
#FB61D7	0.671526586620926	0.488240050349891	99	Kenya	1
#FB61D7	0.688679245283018	0.474229351720068	99	Kenya	1
#FB61D7	0.705831903945111	0.461372435091497	99	Kenya	1
#FB61D7	0.722984562607203	0.450484852563875	99	Kenya	1
#FB61D7	0.740137221269296	0.442482485106579	99	Kenya	1
#FB61D7	0.757289879931389	0.438095377259922	99	Kenya	1
#FB61D7	0.774442538593481	0.437283245462598	99	Kenya	1
#FB61D7	0.791595197255574	0.439796407641214	99	Kenya	1
#FB61D7	0.808747855917666	0.445354018967401	99	Kenya	1
#FB61D7	0.825900514579759	0.453544123021741	99	Kenya	1
#FB61D7	0.843053173241851	0.46371306201696	99	Kenya	1
#FB61D7	0.860205831903944	0.474991319082555	99	Kenya	1
#FB61D7	0.877358490566037	0.486493415936929	99	Kenya	1
#FB61D7	0.894511149228129	0.497636381041902	99	Kenya	1
#FB61D7	0.911663807890222	0.507884367025351	99	Kenya	1
#FB61D7	0.928816466552314	0.516980851209132	99	Kenya	1
#FB61D7	0.945969125214407	NA	99	Kenya	1
#C49A00	0.0540308747855932	0.501889717062326	105	Kyrgyz Republic	1
#C49A00	0.0711835334476857	0.508683197646771	105	Kyrgyz Republic	1
#C49A00	0.0883361921097783	0.51550784098619	105	Kyrgyz Republic	1
#C49A00	0.105488850771871	0.522363647080583	105	Kyrgyz Republic	1
#C49A00	0.122641509433963	0.52920387179749	105	Kyrgyz Republic	1
#C49A00	0.139794168096056	0.535935026871985	105	Kyrgyz Republic	1
#C49A00	0.156946826758149	0.542510368171608	105	Kyrgyz Republic	1
#C49A00	0.174099485420241	0.548851988808922	105	Kyrgyz Republic	1
#C49A00	0.191252144082334	0.554897563273978	105	Kyrgyz Republic	1
#C49A00	0.208404802744426	0.560615928811802	105	Kyrgyz Republic	1
#C49A00	0.225557461406519	0.56591359715747	105	Kyrgyz Republic	1
#C49A00	0.242710120068611	0.570728242801033	105	Kyrgyz Republic	1
#C49A00	0.259862778730704	0.575091028497465	105	Kyrgyz Republic	1
#C49A00	0.277015437392797	0.579079861134203	105	Kyrgyz Republic	1
#C49A00	0.294168096054889	0.582803810353658	105	Kyrgyz Republic	1
#C49A00	0.311320754716982	0.586402728519617	105	Kyrgyz Republic	1
#C49A00	0.328473413379074	0.590008487290328	105	Kyrgyz Republic	1
#C49A00	0.345626072041167	0.593776900440661	105	Kyrgyz Republic	1
#C49A00	0.362778730703259	0.597832999024112	105	Kyrgyz Republic	1
#C49A00	0.379931389365352	0.602247849323367	105	Kyrgyz Republic	1
#C49A00	0.397084048027445	0.607187145986828	105	Kyrgyz Republic	1
#C49A00	0.414236706689537	0.612777820235976	105	Kyrgyz Republic	1
#C49A00	0.43138936535163	0.618927523906679	105	Kyrgyz Republic	1
#C49A00	0.448542024013722	0.625448900435492	105	Kyrgyz Republic	1
#C49A00	0.465694682675815	0.632107849126511	105	Kyrgyz Republic	1
#C49A00	0.482847341337907	0.638534977323205	105	Kyrgyz Republic	1
#C49A00	0.5	0.644337330286022	105	Kyrgyz Republic	1
#C49A00	0.517152658662093	0.649215821573923	105	Kyrgyz Republic	1
#C49A00	0.534305317324185	0.65298917516102	105	Kyrgyz Republic	1
#C49A00	0.551457975986278	0.685671684490939	105	Kyrgyz Republic	1
#C49A00	0.56861063464837	0.691752222046943	105	Kyrgyz Republic	1
#C49A00	0.585763293310463	0.695704571458344	105	Kyrgyz Republic	1
#C49A00	0.602915951972555	0.688711953268942	105	Kyrgyz Republic	1
#C49A00	0.620068610634648	0.674536700091509	105	Kyrgyz Republic	1
#C49A00	0.637221269296741	0.656561110941574	105	Kyrgyz Republic	1
#C49A00	0.654373927958833	0.652684768249622	105	Kyrgyz Republic	1
#C49A00	0.671526586620926	0.664427806404653	105	Kyrgyz Republic	1
#C49A00	0.688679245283018	0.669862286845331	105	Kyrgyz Republic	1
#C49A00	0.705831903945111	0.672332505227457	105	Kyrgyz Republic	1
#C49A00	0.722984562607203	0.671572438032958	105	Kyrgyz Republic	1
#C49A00	0.740137221269296	0.69581858153752	105	Kyrgyz Republic	1
#C49A00	0.757289879931389	0.698136786480745	105	Kyrgyz Republic	1
#C49A00	0.774442538593481	0.688787959988391	105	Kyrgyz Republic	1
#C49A00	0.791595197255574	0.691106164931617	105	Kyrgyz Republic	1
#C49A00	0.808747855917666	0.689510023823167	105	Kyrgyz Republic	1
#C49A00	0.825900514579759	0.68643175168544	105	Kyrgyz Republic	1
#C49A00	0.843053173241851	0.682365392194862	105	Kyrgyz Republic	1
#C49A00	0.860205831903944	0.684721600497813	105	Kyrgyz Republic	1
#C49A00	0.877358490566037	0.694146433709618	105	Kyrgyz Republic	1
#C49A00	0.894511149228129	0.7042933307562	105	Kyrgyz Republic	1
#C49A00	0.911663807890222	0.707371602893926	105	Kyrgyz Republic	1
#C49A00	0.928816466552314	0.712084019499829	105	Kyrgyz Republic	1
#C49A00	0.945969125214407	NA	105	Kyrgyz Republic	1
#F8766D	0.0540308747855932	0.288297154198214	32	Cambodia	1
#F8766D	0.0711835334476857	0.295943810208485	32	Cambodia	1
#F8766D	0.0883361921097783	0.304307589616768	32	Cambodia	1
#F8766D	0.105488850771871	0.313014919396965	32	Cambodia	1
#F8766D	0.122641509433963	0.321395800317122	32	Cambodia	1
#F8766D	0.139794168096056	0.328367896692275	32	Cambodia	1
#F8766D	0.156946826758149	0.332723841783956	32	Cambodia	1
#F8766D	0.174099485420241	0.333521152270988	32	Cambodia	1
#F8766D	0.191252144082334	0.330019522705924	32	Cambodia	1
#F8766D	0.208404802744426	0.321829418651585	32	Cambodia	1
#F8766D	0.225557461406519	0.307439826525304	32	Cambodia	1
#F8766D	0.242710120068611	0.285238643807544	32	Cambodia	1
#F8766D	0.259862778730704	0.256237899967785	32	Cambodia	1
#F8766D	0.277015437392797	0.222976599469253	32	Cambodia	1
#F8766D	0.294168096054889	0.188686167989367	32	Cambodia	1
#F8766D	0.311320754716982	0.159308050787538	32	Cambodia	1
#F8766D	0.328473413379074	0.141539199914507	32	Cambodia	1
#F8766D	0.345626072041167	0.139288640951592	32	Cambodia	1
#F8766D	0.362778730703259	0.154075368187	32	Cambodia	1
#F8766D	0.379931389365352	0.18523052248957	32	Cambodia	1
